category,video_id,video_path,input_frames_path,target_frame_path,template,label,placeholders
move_object,56865,extracted_videos/20bn-something-something-v2/56865.webm,processed_data/frames/move_object/56865_input.npy,processed_data/frames/move_object/56865_target.npy,Moving away from [something] with your camera,moving away from key with your camera,['key']
cover_object,183959,extracted_videos/20bn-something-something-v2/183959.webm,processed_data/frames/cover_object/183959_input.npy,processed_data/frames/cover_object/183959_target.npy,Uncovering [something],uncovering laptop battery,['laptop battery']
move_object,41163,extracted_videos/20bn-something-something-v2/41163.webm,processed_data/frames/move_object/41163_input.npy,processed_data/frames/move_object/41163_target.npy,Pushing [something] so it spins,pushing charger so it spins,['charger']
drop_object,140456,extracted_videos/20bn-something-something-v2/140456.webm,processed_data/frames/drop_object/140456_input.npy,processed_data/frames/drop_object/140456_target.npy,Dropping [something] in front of [something],dropping a keys in front of a cap,"['a keys', 'a cap']"
cover_object,7719,extracted_videos/20bn-something-something-v2/7719.webm,processed_data/frames/cover_object/7719_input.npy,processed_data/frames/cover_object/7719_target.npy,Covering [something] with [something],covering an orange with a towel,"['an orange', 'a towel']"
drop_object,84574,extracted_videos/20bn-something-something-v2/84574.webm,processed_data/frames/drop_object/84574_input.npy,processed_data/frames/drop_object/84574_target.npy,Dropping [something] behind [something],dropping board duster behind basket,"['board duster', 'basket']"
move_object,159491,extracted_videos/20bn-something-something-v2/159491.webm,processed_data/frames/move_object/159491_input.npy,processed_data/frames/move_object/159491_target.npy,Pushing [something] from right to left,pushing tissue from right to left,['tissue']
move_object,98341,extracted_videos/20bn-something-something-v2/98341.webm,processed_data/frames/move_object/98341_input.npy,processed_data/frames/move_object/98341_target.npy,Pulling [something] from right to left,pulling match box from right to left,['match box']
cover_object,200332,extracted_videos/20bn-something-something-v2/200332.webm,processed_data/frames/cover_object/200332_input.npy,processed_data/frames/cover_object/200332_target.npy,Uncovering [something],uncovering notes,['notes']
move_object,193762,extracted_videos/20bn-something-something-v2/193762.webm,processed_data/frames/move_object/193762_input.npy,processed_data/frames/move_object/193762_target.npy,Plugging [something] into [something] but pulling it right out as you remove your hand,plugging mobile charger into socket but pulling it right out as you remove your hand,"['mobile charger', 'socket']"
move_object,129253,extracted_videos/20bn-something-something-v2/129253.webm,processed_data/frames/move_object/129253_input.npy,processed_data/frames/move_object/129253_target.npy,Pulling [something] from left to right,pulling bucket from left to right,['bucket']
move_object,186885,extracted_videos/20bn-something-something-v2/186885.webm,processed_data/frames/move_object/186885_input.npy,processed_data/frames/move_object/186885_target.npy,Touching (without moving) [part] of [something],touching (without moving) right side of comb,"['right side', 'comb']"
cover_object,101064,extracted_videos/20bn-something-something-v2/101064.webm,processed_data/frames/cover_object/101064_input.npy,processed_data/frames/cover_object/101064_target.npy,Putting [something] onto [something],putting nailpolish onto a cup,"['nailpolish', 'a cup']"
cover_object,195581,extracted_videos/20bn-something-something-v2/195581.webm,processed_data/frames/cover_object/195581_input.npy,processed_data/frames/cover_object/195581_target.npy,Putting [something] onto [something],putting comfort fabric conditioner onto water bottle,"['comfort fabric conditioner', 'water bottle']"
move_object,77899,extracted_videos/20bn-something-something-v2/77899.webm,processed_data/frames/move_object/77899_input.npy,processed_data/frames/move_object/77899_target.npy,Pushing [something] from left to right,pushing joy stick from left to right,['joy stick']
drop_object,198436,extracted_videos/20bn-something-something-v2/198436.webm,processed_data/frames/drop_object/198436_input.npy,processed_data/frames/drop_object/198436_target.npy,Dropping [something] into [something],dropping medicine into bowl,"['medicine', 'bowl']"
cover_object,7733,extracted_videos/20bn-something-something-v2/7733.webm,processed_data/frames/cover_object/7733_input.npy,processed_data/frames/cover_object/7733_target.npy,Covering [something] with [something],covering pencil with paper,"['pencil', 'paper']"
cover_object,207984,extracted_videos/20bn-something-something-v2/207984.webm,processed_data/frames/cover_object/207984_input.npy,processed_data/frames/cover_object/207984_target.npy,Uncovering [something],uncovering torch,['torch']
move_object,92020,extracted_videos/20bn-something-something-v2/92020.webm,processed_data/frames/move_object/92020_input.npy,processed_data/frames/move_object/92020_target.npy,Moving [something] closer to [something],moving powder recipient closer to yogurt,"['powder recipient', 'yogurt']"
drop_object,154356,extracted_videos/20bn-something-something-v2/154356.webm,processed_data/frames/drop_object/154356_input.npy,processed_data/frames/drop_object/154356_target.npy,Dropping [something] onto [something],dropping a tissue roll onto the floor,"['a tissue roll', 'the floor']"
cover_object,160924,extracted_videos/20bn-something-something-v2/160924.webm,processed_data/frames/cover_object/160924_input.npy,processed_data/frames/cover_object/160924_target.npy,Uncovering [something],uncovering a sweet corn,['a sweet corn']
drop_object,14218,extracted_videos/20bn-something-something-v2/14218.webm,processed_data/frames/drop_object/14218_input.npy,processed_data/frames/drop_object/14218_target.npy,[Something] falling like a rock,bottle falling like a rock,['bottle']
cover_object,110998,extracted_videos/20bn-something-something-v2/110998.webm,processed_data/frames/cover_object/110998_input.npy,processed_data/frames/cover_object/110998_target.npy,Uncovering [something],uncovering longnose,['longnose']
drop_object,200487,extracted_videos/20bn-something-something-v2/200487.webm,processed_data/frames/drop_object/200487_input.npy,processed_data/frames/drop_object/200487_target.npy,[Something] falling like a feather or paper,paper falling like a feather or paper,['paper']
move_object,30075,extracted_videos/20bn-something-something-v2/30075.webm,processed_data/frames/move_object/30075_input.npy,processed_data/frames/move_object/30075_target.npy,Moving away from [something] with your camera,moving away from mobile phone with your camera,['mobile phone']
cover_object,143320,extracted_videos/20bn-something-something-v2/143320.webm,processed_data/frames/cover_object/143320_input.npy,processed_data/frames/cover_object/143320_target.npy,Covering [something] with [something],covering the watch with tissue,"['the watch', 'tissue']"
move_object,2125,extracted_videos/20bn-something-something-v2/2125.webm,processed_data/frames/move_object/2125_input.npy,processed_data/frames/move_object/2125_target.npy,Moving [something] down,moving gatsby pomade down,['gatsby pomade']
move_object,49915,extracted_videos/20bn-something-something-v2/49915.webm,processed_data/frames/move_object/49915_input.npy,processed_data/frames/move_object/49915_target.npy,Moving [something] up,moving remote up,['remote']
drop_object,64761,extracted_videos/20bn-something-something-v2/64761.webm,processed_data/frames/drop_object/64761_input.npy,processed_data/frames/drop_object/64761_target.npy,Dropping [something] behind [something],dropping eraser behind key,"['eraser', 'key']"
move_object,146112,extracted_videos/20bn-something-something-v2/146112.webm,processed_data/frames/move_object/146112_input.npy,processed_data/frames/move_object/146112_target.npy,Plugging [something] into [something] but pulling it right out as you remove your hand,plugging headphones into laptop but pulling it right out as you remove your hand,"['headphones', 'laptop']"
move_object,206237,extracted_videos/20bn-something-something-v2/206237.webm,processed_data/frames/move_object/206237_input.npy,processed_data/frames/move_object/206237_target.npy,Pushing [something] with [something],pushing a coin with scissor,"['a coin', 'scissor']"
cover_object,217269,extracted_videos/20bn-something-something-v2/217269.webm,processed_data/frames/cover_object/217269_input.npy,processed_data/frames/cover_object/217269_target.npy,Showing [something] on top of [something],showing pencil case on top of kleenex,"['pencil case', 'kleenex']"
cover_object,123332,extracted_videos/20bn-something-something-v2/123332.webm,processed_data/frames/cover_object/123332_input.npy,processed_data/frames/cover_object/123332_target.npy,Putting [something] onto [something],putting scissors onto pc harddisk,"['scissors', 'pc harddisk']"
move_object,180438,extracted_videos/20bn-something-something-v2/180438.webm,processed_data/frames/move_object/180438_input.npy,processed_data/frames/move_object/180438_target.npy,Pushing [something] from right to left,pushing tea bag from right to left,['tea bag']
drop_object,31236,extracted_videos/20bn-something-something-v2/31236.webm,processed_data/frames/drop_object/31236_input.npy,processed_data/frames/drop_object/31236_target.npy,"Lifting [something] up completely, then letting it drop down","lifting pencil up completely, then letting it drop down",['pencil']
move_object,88489,extracted_videos/20bn-something-something-v2/88489.webm,processed_data/frames/move_object/88489_input.npy,processed_data/frames/move_object/88489_target.npy,Pushing [something] so that it slightly moves,pushing baterry so that it slightly moves,['baterry']
drop_object,122466,extracted_videos/20bn-something-something-v2/122466.webm,processed_data/frames/drop_object/122466_input.npy,processed_data/frames/drop_object/122466_target.npy,"Lifting [something] up completely, then letting it drop down","lifting green folder up completely, then letting it drop down",['green folder']
drop_object,183128,extracted_videos/20bn-something-something-v2/183128.webm,processed_data/frames/drop_object/183128_input.npy,processed_data/frames/drop_object/183128_target.npy,[Something] falling like a feather or paper,paper falling like a feather or paper,['paper']
cover_object,103551,extracted_videos/20bn-something-something-v2/103551.webm,processed_data/frames/cover_object/103551_input.npy,processed_data/frames/cover_object/103551_target.npy,Uncovering [something],uncovering pomade,['pomade']
move_object,187552,extracted_videos/20bn-something-something-v2/187552.webm,processed_data/frames/move_object/187552_input.npy,processed_data/frames/move_object/187552_target.npy,Moving [something] across a surface until it falls down,moving a nail pile across a surface until it falls down,['a nail pile']
drop_object,210294,extracted_videos/20bn-something-something-v2/210294.webm,processed_data/frames/drop_object/210294_input.npy,processed_data/frames/drop_object/210294_target.npy,[Something] falling like a feather or paper,flower falling like a feather or paper,['flower']
cover_object,203912,extracted_videos/20bn-something-something-v2/203912.webm,processed_data/frames/cover_object/203912_input.npy,processed_data/frames/cover_object/203912_target.npy,Showing [something] on top of [something],showing box on top of shelf,"['box', 'shelf']"
drop_object,70849,extracted_videos/20bn-something-something-v2/70849.webm,processed_data/frames/drop_object/70849_input.npy,processed_data/frames/drop_object/70849_target.npy,"Lifting [something] up completely, then letting it drop down","lifting pencil up completely, then letting it drop down",['pencil']
drop_object,187251,extracted_videos/20bn-something-something-v2/187251.webm,processed_data/frames/drop_object/187251_input.npy,processed_data/frames/drop_object/187251_target.npy,Dropping [something] behind [something],dropping bottle behind tortillas,"['bottle', 'tortillas']"
cover_object,9034,extracted_videos/20bn-something-something-v2/9034.webm,processed_data/frames/cover_object/9034_input.npy,processed_data/frames/cover_object/9034_target.npy,Covering [something] with [something],covering an object with a booklet,"['an object', 'a booklet']"
cover_object,212998,extracted_videos/20bn-something-something-v2/212998.webm,processed_data/frames/cover_object/212998_input.npy,processed_data/frames/cover_object/212998_target.npy,Uncovering [something],uncovering line roll,['line roll']
drop_object,40168,extracted_videos/20bn-something-something-v2/40168.webm,processed_data/frames/drop_object/40168_input.npy,processed_data/frames/drop_object/40168_target.npy,Dropping [something] in front of [something],dropping a notebook in front of of the flat iron,"['a notebook', 'of the flat iron']"
drop_object,48659,extracted_videos/20bn-something-something-v2/48659.webm,processed_data/frames/drop_object/48659_input.npy,processed_data/frames/drop_object/48659_target.npy,"Lifting [something] up completely, then letting it drop down","lifting rubber band up completely, then letting it drop down",['rubber band']
cover_object,153734,extracted_videos/20bn-something-something-v2/153734.webm,processed_data/frames/cover_object/153734_input.npy,processed_data/frames/cover_object/153734_target.npy,Uncovering [something],uncovering plastic container,['plastic container']
cover_object,162040,extracted_videos/20bn-something-something-v2/162040.webm,processed_data/frames/cover_object/162040_input.npy,processed_data/frames/cover_object/162040_target.npy,Covering [something] with [something],covering a sunglasses with a towel,"['a sunglasses', 'a towel']"
drop_object,115819,extracted_videos/20bn-something-something-v2/115819.webm,processed_data/frames/drop_object/115819_input.npy,processed_data/frames/drop_object/115819_target.npy,[Something] falling like a rock,a stone falling like a rock,['a stone']
move_object,195530,extracted_videos/20bn-something-something-v2/195530.webm,processed_data/frames/move_object/195530_input.npy,processed_data/frames/move_object/195530_target.npy,Moving [something] up,moving color pencils up,['color pencils']
move_object,195946,extracted_videos/20bn-something-something-v2/195946.webm,processed_data/frames/move_object/195946_input.npy,processed_data/frames/move_object/195946_target.npy,Moving [something] and [something] closer to each other,moving keyboard and mouse closer to each other,"['keyboard', 'mouse']"
drop_object,153561,extracted_videos/20bn-something-something-v2/153561.webm,processed_data/frames/drop_object/153561_input.npy,processed_data/frames/drop_object/153561_target.npy,Dropping [something] behind [something],dropping spoon behind ball,"['spoon', 'ball']"
move_object,206444,extracted_videos/20bn-something-something-v2/206444.webm,processed_data/frames/move_object/206444_input.npy,processed_data/frames/move_object/206444_target.npy,Pulling [something] from right to left,pulling bottle from right to left,['bottle']
move_object,180924,extracted_videos/20bn-something-something-v2/180924.webm,processed_data/frames/move_object/180924_input.npy,processed_data/frames/move_object/180924_target.npy,Pulling [something] from left to right,pulling lip liner from left to right,['lip liner']
cover_object,152532,extracted_videos/20bn-something-something-v2/152532.webm,processed_data/frames/cover_object/152532_input.npy,processed_data/frames/cover_object/152532_target.npy,Putting [something] onto [something],putting chopsticks onto a dish,"['chopsticks', 'a dish']"
move_object,24533,extracted_videos/20bn-something-something-v2/24533.webm,processed_data/frames/move_object/24533_input.npy,processed_data/frames/move_object/24533_target.npy,Moving [something] and [something] away from each other,moving sony mobile and calculator away from each other,"['sony mobile', 'calculator']"
cover_object,119104,extracted_videos/20bn-something-something-v2/119104.webm,processed_data/frames/cover_object/119104_input.npy,processed_data/frames/cover_object/119104_target.npy,Showing [something] on top of [something],showing tiffin box on top of pillow,"['tiffin box', 'pillow']"
move_object,171496,extracted_videos/20bn-something-something-v2/171496.webm,processed_data/frames/move_object/171496_input.npy,processed_data/frames/move_object/171496_target.npy,Pushing [something] from left to right,pushing a cake lifter from left to right,['a cake lifter']
move_object,51588,extracted_videos/20bn-something-something-v2/51588.webm,processed_data/frames/move_object/51588_input.npy,processed_data/frames/move_object/51588_target.npy,Pushing [something] from right to left,pushing a wallet from right to left,['a wallet']
drop_object,216335,extracted_videos/20bn-something-something-v2/216335.webm,processed_data/frames/drop_object/216335_input.npy,processed_data/frames/drop_object/216335_target.npy,[Something] falling like a rock,egg stand falling like a rock,['egg stand']
drop_object,84751,extracted_videos/20bn-something-something-v2/84751.webm,processed_data/frames/drop_object/84751_input.npy,processed_data/frames/drop_object/84751_target.npy,[Something] falling like a feather or paper,tissue falling like a feather or paper,['tissue']
cover_object,124026,extracted_videos/20bn-something-something-v2/124026.webm,processed_data/frames/cover_object/124026_input.npy,processed_data/frames/cover_object/124026_target.npy,Putting [something] onto [something],putting vessel onto plate,"['vessel', 'plate']"
cover_object,206598,extracted_videos/20bn-something-something-v2/206598.webm,processed_data/frames/cover_object/206598_input.npy,processed_data/frames/cover_object/206598_target.npy,Uncovering [something],uncovering text,['text']
drop_object,51724,extracted_videos/20bn-something-something-v2/51724.webm,processed_data/frames/drop_object/51724_input.npy,processed_data/frames/drop_object/51724_target.npy,"Lifting [something] up completely, then letting it drop down","lifting frisbee up completely, then letting it drop down",['frisbee']
move_object,14625,extracted_videos/20bn-something-something-v2/14625.webm,processed_data/frames/move_object/14625_input.npy,processed_data/frames/move_object/14625_target.npy,Moving [something] up,moving calculator up,['calculator']
cover_object,79108,extracted_videos/20bn-something-something-v2/79108.webm,processed_data/frames/cover_object/79108_input.npy,processed_data/frames/cover_object/79108_target.npy,Showing [something] on top of [something],showing box on top of desk,"['box', 'desk']"
cover_object,184623,extracted_videos/20bn-something-something-v2/184623.webm,processed_data/frames/cover_object/184623_input.npy,processed_data/frames/cover_object/184623_target.npy,Covering [something] with [something],covering calculator with plastic cover,"['calculator', 'plastic cover']"
cover_object,202417,extracted_videos/20bn-something-something-v2/202417.webm,processed_data/frames/cover_object/202417_input.npy,processed_data/frames/cover_object/202417_target.npy,Uncovering [something],uncovering a flower,['a flower']
cover_object,37116,extracted_videos/20bn-something-something-v2/37116.webm,processed_data/frames/cover_object/37116_input.npy,processed_data/frames/cover_object/37116_target.npy,Uncovering [something],uncovering coin,['coin']
cover_object,103689,extracted_videos/20bn-something-something-v2/103689.webm,processed_data/frames/cover_object/103689_input.npy,processed_data/frames/cover_object/103689_target.npy,Uncovering [something],uncovering cigarette box,['cigarette box']
move_object,66510,extracted_videos/20bn-something-something-v2/66510.webm,processed_data/frames/move_object/66510_input.npy,processed_data/frames/move_object/66510_target.npy,Moving [something] down,moving a spray can down,['a spray can']
drop_object,181956,extracted_videos/20bn-something-something-v2/181956.webm,processed_data/frames/drop_object/181956_input.npy,processed_data/frames/drop_object/181956_target.npy,[Something] falling like a rock,shoe falling like a rock,['shoe']
move_object,194180,extracted_videos/20bn-something-something-v2/194180.webm,processed_data/frames/move_object/194180_input.npy,processed_data/frames/move_object/194180_target.npy,Pushing [something] so it spins,pushing stearo remote so it spins,['stearo remote']
cover_object,4790,extracted_videos/20bn-something-something-v2/4790.webm,processed_data/frames/cover_object/4790_input.npy,processed_data/frames/cover_object/4790_target.npy,Putting [something] onto [something],putting blue lighter onto pizza box,"['blue lighter', 'pizza box']"
cover_object,7289,extracted_videos/20bn-something-something-v2/7289.webm,processed_data/frames/cover_object/7289_input.npy,processed_data/frames/cover_object/7289_target.npy,Putting [something] onto [something],putting a bobby pin onto a croissant,"['a bobby pin', 'a croissant']"
cover_object,54407,extracted_videos/20bn-something-something-v2/54407.webm,processed_data/frames/cover_object/54407_input.npy,processed_data/frames/cover_object/54407_target.npy,Covering [something] with [something],covering something with something,"['something', 'something']"
cover_object,152519,extracted_videos/20bn-something-something-v2/152519.webm,processed_data/frames/cover_object/152519_input.npy,processed_data/frames/cover_object/152519_target.npy,Uncovering [something],uncovering measurement tape,['measurement tape']
drop_object,14441,extracted_videos/20bn-something-something-v2/14441.webm,processed_data/frames/drop_object/14441_input.npy,processed_data/frames/drop_object/14441_target.npy,Dropping [something] in front of [something],dropping a air pump in front of a pink pillow,"['a air pump', 'a pink pillow']"
drop_object,190953,extracted_videos/20bn-something-something-v2/190953.webm,processed_data/frames/drop_object/190953_input.npy,processed_data/frames/drop_object/190953_target.npy,Dropping [something] onto [something],dropping amrutanjan balm onto black card board,"['amrutanjan balm', 'black card board']"
cover_object,42891,extracted_videos/20bn-something-something-v2/42891.webm,processed_data/frames/cover_object/42891_input.npy,processed_data/frames/cover_object/42891_target.npy,Covering [something] with [something],covering a package of pills with a packet of tissues,"['a package of pills', 'a packet of tissues']"
move_object,100866,extracted_videos/20bn-something-something-v2/100866.webm,processed_data/frames/move_object/100866_input.npy,processed_data/frames/move_object/100866_target.npy,Pushing [something] so that it slightly moves,pushing a bag so that it slightly moves,['a bag']
move_object,55131,extracted_videos/20bn-something-something-v2/55131.webm,processed_data/frames/move_object/55131_input.npy,processed_data/frames/move_object/55131_target.npy,Moving [something] away from [something],moving color pencils away from color pencils,"['color pencils', 'color pencils']"
drop_object,143823,extracted_videos/20bn-something-something-v2/143823.webm,processed_data/frames/drop_object/143823_input.npy,processed_data/frames/drop_object/143823_target.npy,[Something] falling like a feather or paper,small piece of paper falling like a feather or paper,['small piece of paper']
drop_object,92991,extracted_videos/20bn-something-something-v2/92991.webm,processed_data/frames/drop_object/92991_input.npy,processed_data/frames/drop_object/92991_target.npy,Dropping [something] next to [something],dropping mouse next to toy,"['mouse', 'toy']"
cover_object,215104,extracted_videos/20bn-something-something-v2/215104.webm,processed_data/frames/cover_object/215104_input.npy,processed_data/frames/cover_object/215104_target.npy,Showing [something] on top of [something],showing shirt button on top of blade,"['shirt button', 'blade']"
move_object,217075,extracted_videos/20bn-something-something-v2/217075.webm,processed_data/frames/move_object/217075_input.npy,processed_data/frames/move_object/217075_target.npy,Moving [something] across a surface until it falls down,moving lighter across a surface until it falls down,['lighter']
drop_object,165746,extracted_videos/20bn-something-something-v2/165746.webm,processed_data/frames/drop_object/165746_input.npy,processed_data/frames/drop_object/165746_target.npy,"Lifting [something] up completely, then letting it drop down","lifting cap up completely, then letting it drop down",['cap']
cover_object,112749,extracted_videos/20bn-something-something-v2/112749.webm,processed_data/frames/cover_object/112749_input.npy,processed_data/frames/cover_object/112749_target.npy,Showing [something] on top of [something],showing pans on top of range hood,"['pans', 'range hood']"
cover_object,44357,extracted_videos/20bn-something-something-v2/44357.webm,processed_data/frames/cover_object/44357_input.npy,processed_data/frames/cover_object/44357_target.npy,Putting [something] onto [something],putting prayer beads onto lamp box,"['prayer beads', 'lamp box']"
move_object,13537,extracted_videos/20bn-something-something-v2/13537.webm,processed_data/frames/move_object/13537_input.npy,processed_data/frames/move_object/13537_target.npy,Pushing [something] so that it slightly moves,pushing a metal can so that it slightly moves,['a metal can']
move_object,81020,extracted_videos/20bn-something-something-v2/81020.webm,processed_data/frames/move_object/81020_input.npy,processed_data/frames/move_object/81020_target.npy,Pushing [something] from left to right,pushing color pencils from left to right,['color pencils']
move_object,137193,extracted_videos/20bn-something-something-v2/137193.webm,processed_data/frames/move_object/137193_input.npy,processed_data/frames/move_object/137193_target.npy,Touching (without moving) [part] of [something],touching (without moving) the hand of a doll,"['the hand', 'a doll']"
cover_object,161561,extracted_videos/20bn-something-something-v2/161561.webm,processed_data/frames/cover_object/161561_input.npy,processed_data/frames/cover_object/161561_target.npy,Covering [something] with [something],covering comb with tissue,"['comb', 'tissue']"
drop_object,66433,extracted_videos/20bn-something-something-v2/66433.webm,processed_data/frames/drop_object/66433_input.npy,processed_data/frames/drop_object/66433_target.npy,[Something] falling like a rock,red toy truck falling like a rock,['red toy truck']
move_object,180729,extracted_videos/20bn-something-something-v2/180729.webm,processed_data/frames/move_object/180729_input.npy,processed_data/frames/move_object/180729_target.npy,Pushing [something] from left to right,pushing paper from left to right,['paper']
move_object,40968,extracted_videos/20bn-something-something-v2/40968.webm,processed_data/frames/move_object/40968_input.npy,processed_data/frames/move_object/40968_target.npy,Pushing [something] so that it falls off the table,pushing a tissue roll so that it falls off the table,['a tissue roll']
cover_object,139160,extracted_videos/20bn-something-something-v2/139160.webm,processed_data/frames/cover_object/139160_input.npy,processed_data/frames/cover_object/139160_target.npy,Showing [something] on top of [something],showing usb on top of charger,"['usb', 'charger']"
drop_object,97858,extracted_videos/20bn-something-something-v2/97858.webm,processed_data/frames/drop_object/97858_input.npy,processed_data/frames/drop_object/97858_target.npy,Dropping [something] behind [something],dropping a hair tie behind a jar,"['a hair tie', 'a jar']"
move_object,113778,extracted_videos/20bn-something-something-v2/113778.webm,processed_data/frames/move_object/113778_input.npy,processed_data/frames/move_object/113778_target.npy,Lifting a surface with [something] on it until it starts sliding down,lifting a surface with tube on it until it starts sliding down,['tube']
cover_object,20108,extracted_videos/20bn-something-something-v2/20108.webm,processed_data/frames/cover_object/20108_input.npy,processed_data/frames/cover_object/20108_target.npy,Uncovering [something],uncovering a yarn ball,['a yarn ball']
move_object,183149,extracted_videos/20bn-something-something-v2/183149.webm,processed_data/frames/move_object/183149_input.npy,processed_data/frames/move_object/183149_target.npy,Touching (without moving) [part] of [something],touching (without moving) the top of a glass,"['the top', 'a glass']"
cover_object,39868,extracted_videos/20bn-something-something-v2/39868.webm,processed_data/frames/cover_object/39868_input.npy,processed_data/frames/cover_object/39868_target.npy,Covering [something] with [something],covering wallet with diary,"['wallet', 'diary']"
drop_object,50348,extracted_videos/20bn-something-something-v2/50348.webm,processed_data/frames/drop_object/50348_input.npy,processed_data/frames/drop_object/50348_target.npy,Dropping [something] in front of [something],dropping pen in front of eraser,"['pen', 'eraser']"
cover_object,173562,extracted_videos/20bn-something-something-v2/173562.webm,processed_data/frames/cover_object/173562_input.npy,processed_data/frames/cover_object/173562_target.npy,Uncovering [something],uncovering mouse,['mouse']
move_object,157871,extracted_videos/20bn-something-something-v2/157871.webm,processed_data/frames/move_object/157871_input.npy,processed_data/frames/move_object/157871_target.npy,Touching (without moving) [part] of [something],touching (without moving) handle of glass door,"['handle', 'glass door']"
drop_object,76099,extracted_videos/20bn-something-something-v2/76099.webm,processed_data/frames/drop_object/76099_input.npy,processed_data/frames/drop_object/76099_target.npy,"Lifting [something] up completely, then letting it drop down","lifting color pencils up completely, then letting it drop down",['color pencils']
move_object,43431,extracted_videos/20bn-something-something-v2/43431.webm,processed_data/frames/move_object/43431_input.npy,processed_data/frames/move_object/43431_target.npy,Touching (without moving) [part] of [something],touching (without moving) cover of bottle,"['cover', 'bottle']"
drop_object,219897,extracted_videos/20bn-something-something-v2/219897.webm,processed_data/frames/drop_object/219897_input.npy,processed_data/frames/drop_object/219897_target.npy,Dropping [something] next to [something],dropping a wallet next to some storage draws,"['a wallet', 'some storage draws']"
move_object,218498,extracted_videos/20bn-something-something-v2/218498.webm,processed_data/frames/move_object/218498_input.npy,processed_data/frames/move_object/218498_target.npy,Moving [something] away from the camera,moving a comb away from the camera,['a comb']
cover_object,147090,extracted_videos/20bn-something-something-v2/147090.webm,processed_data/frames/cover_object/147090_input.npy,processed_data/frames/cover_object/147090_target.npy,Covering [something] with [something],covering shell with sock,"['shell', 'sock']"
drop_object,136356,extracted_videos/20bn-something-something-v2/136356.webm,processed_data/frames/drop_object/136356_input.npy,processed_data/frames/drop_object/136356_target.npy,Dropping [something] behind [something],dropping the fidget behind the camera,"['the fidget', 'the camera']"
move_object,120805,extracted_videos/20bn-something-something-v2/120805.webm,processed_data/frames/move_object/120805_input.npy,processed_data/frames/move_object/120805_target.npy,Pushing [something] with [something],pushing can with deodorant,"['can', 'deodorant']"
move_object,192825,extracted_videos/20bn-something-something-v2/192825.webm,processed_data/frames/move_object/192825_input.npy,processed_data/frames/move_object/192825_target.npy,Moving [something] across a surface until it falls down,moving orange across a surface until it falls down,['orange']
move_object,107644,extracted_videos/20bn-something-something-v2/107644.webm,processed_data/frames/move_object/107644_input.npy,processed_data/frames/move_object/107644_target.npy,Moving [something] up,moving box up,['box']
move_object,164722,extracted_videos/20bn-something-something-v2/164722.webm,processed_data/frames/move_object/164722_input.npy,processed_data/frames/move_object/164722_target.npy,Pushing [something] so that it slightly moves,pushing box so that it slightly moves,['box']
drop_object,55445,extracted_videos/20bn-something-something-v2/55445.webm,processed_data/frames/drop_object/55445_input.npy,processed_data/frames/drop_object/55445_target.npy,Dropping [something] in front of [something],dropping pouch in front of basket,"['pouch', 'basket']"
cover_object,57372,extracted_videos/20bn-something-something-v2/57372.webm,processed_data/frames/cover_object/57372_input.npy,processed_data/frames/cover_object/57372_target.npy,Showing [something] on top of [something],showing junk on top of shoe matt,"['junk', 'shoe matt']"
cover_object,63420,extracted_videos/20bn-something-something-v2/63420.webm,processed_data/frames/cover_object/63420_input.npy,processed_data/frames/cover_object/63420_target.npy,Uncovering [something],uncovering a pencil,['a pencil']
cover_object,15205,extracted_videos/20bn-something-something-v2/15205.webm,processed_data/frames/cover_object/15205_input.npy,processed_data/frames/cover_object/15205_target.npy,Showing [something] on top of [something],showing a remote controller on top of a cup,"['a remote controller', 'a cup']"
cover_object,173649,extracted_videos/20bn-something-something-v2/173649.webm,processed_data/frames/cover_object/173649_input.npy,processed_data/frames/cover_object/173649_target.npy,Covering [something] with [something],covering black marker with paper,"['black marker', 'paper']"
move_object,72802,extracted_videos/20bn-something-something-v2/72802.webm,processed_data/frames/move_object/72802_input.npy,processed_data/frames/move_object/72802_target.npy,Pushing [something] so that it falls off the table,pushing a purse so that it falls off the table,['a purse']
move_object,78992,extracted_videos/20bn-something-something-v2/78992.webm,processed_data/frames/move_object/78992_input.npy,processed_data/frames/move_object/78992_target.npy,Moving [something] up,moving stapler up,['stapler']
cover_object,85008,extracted_videos/20bn-something-something-v2/85008.webm,processed_data/frames/cover_object/85008_input.npy,processed_data/frames/cover_object/85008_target.npy,Showing [something] on top of [something],showing computer on top of table,"['computer', 'table']"
drop_object,74165,extracted_videos/20bn-something-something-v2/74165.webm,processed_data/frames/drop_object/74165_input.npy,processed_data/frames/drop_object/74165_target.npy,Dropping [something] into [something],dropping apple into bowl,"['apple', 'bowl']"
cover_object,92594,extracted_videos/20bn-something-something-v2/92594.webm,processed_data/frames/cover_object/92594_input.npy,processed_data/frames/cover_object/92594_target.npy,Showing [something] on top of [something],showing pencil on top of document,"['pencil', 'document']"
drop_object,33278,extracted_videos/20bn-something-something-v2/33278.webm,processed_data/frames/drop_object/33278_input.npy,processed_data/frames/drop_object/33278_target.npy,Dropping [something] onto [something],dropping a pen onto the floor,"['a pen', 'the floor']"
cover_object,17587,extracted_videos/20bn-something-something-v2/17587.webm,processed_data/frames/cover_object/17587_input.npy,processed_data/frames/cover_object/17587_target.npy,Uncovering [something],uncovering ball,['ball']
