category,video_id,video_path,input_frames_path,target_frame_path,template,label,placeholders,resolution
drop_object,2450,extracted_videos/20bn-something-something-v2/2450.webm,./augmented_data_512/frames/drop_object/flip_2450_input.npy,./augmented_data_512/frames/drop_object/flip_2450_target.npy,Dropping [something] next to [something],dropping synthetic resin adhesive next to helmet,"['synthetic resin adhesive', 'helmet']",512x512
cover_object,34375,extracted_videos/20bn-something-something-v2/34375.webm,./augmented_data_512/frames/cover_object/flip_34375_input.npy,./augmented_data_512/frames/cover_object/flip_34375_target.npy,Uncovering [something],uncovering a rubber ball,['a rubber ball'],512x512
drop_object,6842,extracted_videos/20bn-something-something-v2/6842.webm,./augmented_data_512/frames/drop_object/flip_6842_input.npy,./augmented_data_512/frames/drop_object/flip_6842_target.npy,"Lifting [something] up completely, then letting it drop down","lifting color pencils up completely, then letting it drop down",['color pencils'],512x512
cover_object,108369,extracted_videos/20bn-something-something-v2/108369.webm,./augmented_data_512/frames/cover_object/flip_108369_input.npy,./augmented_data_512/frames/cover_object/flip_108369_target.npy,Putting [something] onto [something],putting spice pack onto spice pack,"['spice pack', 'spice pack']",512x512
cover_object,118007,extracted_videos/20bn-something-something-v2/118007.webm,./augmented_data_512/frames/cover_object/flip_118007_input.npy,./augmented_data_512/frames/cover_object/flip_118007_target.npy,Putting [something] onto [something],putting a usb flash drive onto a box,"['a usb flash drive', 'a box']",512x512
drop_object,217850,extracted_videos/20bn-something-something-v2/217850.webm,./augmented_data_512/frames/drop_object/flip_217850_input.npy,./augmented_data_512/frames/drop_object/flip_217850_target.npy,Dropping [something] in front of [something],dropping pen in front of router,"['pen', 'router']",512x512
drop_object,114042,extracted_videos/20bn-something-something-v2/114042.webm,./augmented_data_512/frames/drop_object/flip_114042_input.npy,./augmented_data_512/frames/drop_object/flip_114042_target.npy,Dropping [something] into [something],dropping sharpener into cup,"['sharpener', 'cup']",512x512
drop_object,156808,extracted_videos/20bn-something-something-v2/156808.webm,./augmented_data_512/frames/drop_object/flip_156808_input.npy,./augmented_data_512/frames/drop_object/flip_156808_target.npy,Dropping [something] in front of [something],dropping an inhaler in front of of a roll of tissue paper,"['an inhaler', 'of a roll of tissue paper']",512x512
move_object,105304,extracted_videos/20bn-something-something-v2/105304.webm,./augmented_data_512/frames/move_object/flip_105304_input.npy,./augmented_data_512/frames/move_object/flip_105304_target.npy,Pushing [something] from left to right,pushing cock from right to left,['cock'],512x512
drop_object,24246,extracted_videos/20bn-something-something-v2/24246.webm,./augmented_data_512/frames/drop_object/flip_24246_input.npy,./augmented_data_512/frames/drop_object/flip_24246_target.npy,Dropping [something] onto [something],dropping a battery onto tin box,"['a battery', 'tin box']",512x512
drop_object,68122,extracted_videos/20bn-something-something-v2/68122.webm,./augmented_data_512/frames/drop_object/flip_68122_input.npy,./augmented_data_512/frames/drop_object/flip_68122_target.npy,[Something] falling like a rock,rock falling like a rock,['rock'],512x512
move_object,58765,extracted_videos/20bn-something-something-v2/58765.webm,./augmented_data_512/frames/move_object/flip_58765_input.npy,./augmented_data_512/frames/move_object/flip_58765_target.npy,Pushing [something] off of [something],pushing ballpen off of book,"['ballpen', 'book']",512x512
move_object,61429,extracted_videos/20bn-something-something-v2/61429.webm,./augmented_data_512/frames/move_object/flip_61429_input.npy,./augmented_data_512/frames/move_object/flip_61429_target.npy,Pushing [something] from left to right,pushing clothes peg from right to left,['clothes peg'],512x512
cover_object,89614,extracted_videos/20bn-something-something-v2/89614.webm,./augmented_data_512/frames/cover_object/flip_89614_input.npy,./augmented_data_512/frames/cover_object/flip_89614_target.npy,Covering [something] with [something],covering crayon with paper,"['crayon', 'paper']",512x512
drop_object,73126,extracted_videos/20bn-something-something-v2/73126.webm,./augmented_data_512/frames/drop_object/flip_73126_input.npy,./augmented_data_512/frames/drop_object/flip_73126_target.npy,[Something] falling like a rock,bottle opener falling like a rock,['bottle opener'],512x512
cover_object,218917,extracted_videos/20bn-something-something-v2/218917.webm,./augmented_data_512/frames/cover_object/flip_218917_input.npy,./augmented_data_512/frames/cover_object/flip_218917_target.npy,Covering [something] with [something],covering pencil with paper,"['pencil', 'paper']",512x512
drop_object,112069,extracted_videos/20bn-something-something-v2/112069.webm,./augmented_data_512/frames/drop_object/flip_112069_input.npy,./augmented_data_512/frames/drop_object/flip_112069_target.npy,Dropping [something] next to [something],dropping a slice of bread next to a book,"['a slice of bread', 'a book']",512x512
move_object,115619,extracted_videos/20bn-something-something-v2/115619.webm,./augmented_data_512/frames/move_object/flip_115619_input.npy,./augmented_data_512/frames/move_object/flip_115619_target.npy,Pushing [something] with [something],pushing tv remote with mouse,"['tv remote', 'mouse']",512x512
drop_object,157852,extracted_videos/20bn-something-something-v2/157852.webm,./augmented_data_512/frames/drop_object/flip_157852_input.npy,./augmented_data_512/frames/drop_object/flip_157852_target.npy,[Something] falling like a rock,magazine falling like a rock,['magazine'],512x512
drop_object,142435,extracted_videos/20bn-something-something-v2/142435.webm,./augmented_data_512/frames/drop_object/flip_142435_input.npy,./augmented_data_512/frames/drop_object/flip_142435_target.npy,Dropping [something] onto [something],dropping bottel onto ground,"['bottel', 'ground']",512x512
drop_object,176107,extracted_videos/20bn-something-something-v2/176107.webm,./augmented_data_512/frames/drop_object/flip_176107_input.npy,./augmented_data_512/frames/drop_object/flip_176107_target.npy,"Lifting [something] up completely, then letting it drop down","lifting plastic material up completely, then letting it drop down",['plastic material'],512x512
move_object,142106,extracted_videos/20bn-something-something-v2/142106.webm,./augmented_data_512/frames/move_object/flip_142106_input.npy,./augmented_data_512/frames/move_object/flip_142106_target.npy,Pushing [something] so that it almost falls off but doesn't,pushing cutting board so that it almost falls off but doesn't,['cutting board'],512x512
move_object,115591,extracted_videos/20bn-something-something-v2/115591.webm,./augmented_data_512/frames/move_object/flip_115591_input.npy,./augmented_data_512/frames/move_object/flip_115591_target.npy,Moving [something] and [something] away from each other,moving pen and flashdisk away from each other,"['pen', 'flashdisk']",512x512
drop_object,139380,extracted_videos/20bn-something-something-v2/139380.webm,./augmented_data_512/frames/drop_object/flip_139380_input.npy,./augmented_data_512/frames/drop_object/flip_139380_target.npy,Dropping [something] onto [something],dropping a pouch onto a book,"['a pouch', 'a book']",512x512
drop_object,2967,extracted_videos/20bn-something-something-v2/2967.webm,./augmented_data_512/frames/drop_object/flip_2967_input.npy,./augmented_data_512/frames/drop_object/flip_2967_target.npy,Dropping [something] next to [something],dropping a stick next to a dumbbell,"['a stick', 'a dumbbell']",512x512
move_object,48829,extracted_videos/20bn-something-something-v2/48829.webm,./augmented_data_512/frames/move_object/flip_48829_input.npy,./augmented_data_512/frames/move_object/flip_48829_target.npy,Moving [something] and [something] away from each other,moving beer bottle and liquid soap away from each other,"['beer bottle', 'liquid soap']",512x512
move_object,167437,extracted_videos/20bn-something-something-v2/167437.webm,./augmented_data_512/frames/move_object/flip_167437_input.npy,./augmented_data_512/frames/move_object/flip_167437_target.npy,Pushing [something] so that it slightly moves,pushing a wrist watch box so that it slightly moves,['a wrist watch box'],512x512
move_object,183428,extracted_videos/20bn-something-something-v2/183428.webm,./augmented_data_512/frames/move_object/flip_183428_input.npy,./augmented_data_512/frames/move_object/flip_183428_target.npy,Moving [something] away from [something],moving thermometer away from lego,"['thermometer', 'lego']",512x512
cover_object,130174,extracted_videos/20bn-something-something-v2/130174.webm,./augmented_data_512/frames/cover_object/flip_130174_input.npy,./augmented_data_512/frames/cover_object/flip_130174_target.npy,Covering [something] with [something],covering comb with folder,"['comb', 'folder']",512x512
drop_object,129695,extracted_videos/20bn-something-something-v2/129695.webm,./augmented_data_512/frames/drop_object/flip_129695_input.npy,./augmented_data_512/frames/drop_object/flip_129695_target.npy,Dropping [something] into [something],dropping a lighter into a glass,"['a lighter', 'a glass']",512x512
cover_object,90076,extracted_videos/20bn-something-something-v2/90076.webm,./augmented_data_512/frames/cover_object/flip_90076_input.npy,./augmented_data_512/frames/cover_object/flip_90076_target.npy,Uncovering [something],uncovering card,['card'],512x512
drop_object,175052,extracted_videos/20bn-something-something-v2/175052.webm,./augmented_data_512/frames/drop_object/flip_175052_input.npy,./augmented_data_512/frames/drop_object/flip_175052_target.npy,[Something] falling like a rock,tomato falling like a rock,['tomato'],512x512
drop_object,98104,extracted_videos/20bn-something-something-v2/98104.webm,./augmented_data_512/frames/drop_object/flip_98104_input.npy,./augmented_data_512/frames/drop_object/flip_98104_target.npy,[Something] falling like a rock,tape falling like a rock,['tape'],512x512
drop_object,99573,extracted_videos/20bn-something-something-v2/99573.webm,./augmented_data_512/frames/drop_object/flip_99573_input.npy,./augmented_data_512/frames/drop_object/flip_99573_target.npy,[Something] falling like a feather or paper,paper falling like a feather or paper,['paper'],512x512
cover_object,124549,extracted_videos/20bn-something-something-v2/124549.webm,./augmented_data_512/frames/cover_object/flip_124549_input.npy,./augmented_data_512/frames/cover_object/flip_124549_target.npy,Uncovering [something],uncovering shot glass,['shot glass'],512x512
move_object,155819,extracted_videos/20bn-something-something-v2/155819.webm,./augmented_data_512/frames/move_object/flip_155819_input.npy,./augmented_data_512/frames/move_object/flip_155819_target.npy,Pushing [something] so that it falls off the table,pushing cat toy so that it falls off the table,['cat toy'],512x512
drop_object,210364,extracted_videos/20bn-something-something-v2/210364.webm,./augmented_data_512/frames/drop_object/flip_210364_input.npy,./augmented_data_512/frames/drop_object/flip_210364_target.npy,Dropping [something] onto [something],dropping firebox onto table,"['firebox', 'table']",512x512
cover_object,70485,extracted_videos/20bn-something-something-v2/70485.webm,./augmented_data_512/frames/cover_object/flip_70485_input.npy,./augmented_data_512/frames/cover_object/flip_70485_target.npy,Uncovering [something],uncovering glasses,['glasses'],512x512
move_object,215921,extracted_videos/20bn-something-something-v2/215921.webm,./augmented_data_512/frames/move_object/flip_215921_input.npy,./augmented_data_512/frames/move_object/flip_215921_target.npy,Pulling [something] from right to left,pulling book from left to right,['book'],512x512
cover_object,52708,extracted_videos/20bn-something-something-v2/52708.webm,./augmented_data_512/frames/cover_object/flip_52708_input.npy,./augmented_data_512/frames/cover_object/flip_52708_target.npy,Covering [something] with [something],covering powder brush with towel,"['powder brush', 'towel']",512x512
move_object,32386,extracted_videos/20bn-something-something-v2/32386.webm,./augmented_data_512/frames/move_object/flip_32386_input.npy,./augmented_data_512/frames/move_object/flip_32386_target.npy,Pulling [something] from left to right,pulling mouse from right to left,['mouse'],512x512
cover_object,204264,extracted_videos/20bn-something-something-v2/204264.webm,./augmented_data_512/frames/cover_object/flip_204264_input.npy,./augmented_data_512/frames/cover_object/flip_204264_target.npy,Covering [something] with [something],covering computer mouse with notebook,"['computer mouse', 'notebook']",512x512
move_object,215798,extracted_videos/20bn-something-something-v2/215798.webm,./augmented_data_512/frames/move_object/flip_215798_input.npy,./augmented_data_512/frames/move_object/flip_215798_target.npy,Moving [something] down,moving color pencils down,['color pencils'],512x512
cover_object,115570,extracted_videos/20bn-something-something-v2/115570.webm,./augmented_data_512/frames/cover_object/flip_115570_input.npy,./augmented_data_512/frames/cover_object/flip_115570_target.npy,Uncovering [something],uncovering a box of herbal tea,['a box of herbal tea'],512x512
move_object,163956,extracted_videos/20bn-something-something-v2/163956.webm,./augmented_data_512/frames/move_object/flip_163956_input.npy,./augmented_data_512/frames/move_object/flip_163956_target.npy,Pulling [something] from right to left,pulling internet cable from left to right,['internet cable'],512x512
drop_object,88757,extracted_videos/20bn-something-something-v2/88757.webm,./augmented_data_512/frames/drop_object/flip_88757_input.npy,./augmented_data_512/frames/drop_object/flip_88757_target.npy,Dropping [something] behind [something],dropping a box behind a trash bin,"['a box', 'a trash bin']",512x512
move_object,220361,extracted_videos/20bn-something-something-v2/220361.webm,./augmented_data_512/frames/move_object/flip_220361_input.npy,./augmented_data_512/frames/move_object/flip_220361_target.npy,Pushing [something] so that it almost falls off but doesn't,pushing toy car so that it almost falls off but doesn't,['toy car'],512x512
cover_object,130476,extracted_videos/20bn-something-something-v2/130476.webm,./augmented_data_512/frames/cover_object/flip_130476_input.npy,./augmented_data_512/frames/cover_object/flip_130476_target.npy,Covering [something] with [something],covering color pencils with paper,"['color pencils', 'paper']",512x512
drop_object,151077,extracted_videos/20bn-something-something-v2/151077.webm,./augmented_data_512/frames/drop_object/flip_151077_input.npy,./augmented_data_512/frames/drop_object/flip_151077_target.npy,"Lifting [something] up completely, then letting it drop down","lifting necklace up completely, then letting it drop down",['necklace'],512x512
drop_object,194282,extracted_videos/20bn-something-something-v2/194282.webm,./augmented_data_512/frames/drop_object/flip_194282_input.npy,./augmented_data_512/frames/drop_object/flip_194282_target.npy,[Something] falling like a rock,screw driver falling like a rock,['screw driver'],512x512
drop_object,48481,extracted_videos/20bn-something-something-v2/48481.webm,./augmented_data_512/frames/drop_object/flip_48481_input.npy,./augmented_data_512/frames/drop_object/flip_48481_target.npy,[Something] falling like a feather or paper,ball falling like a feather or paper,['ball'],512x512
move_object,144113,extracted_videos/20bn-something-something-v2/144113.webm,./augmented_data_512/frames/move_object/flip_144113_input.npy,./augmented_data_512/frames/move_object/flip_144113_target.npy,Moving away from [something] with your camera,moving away from keys with your camera,['keys'],512x512
move_object,189298,extracted_videos/20bn-something-something-v2/189298.webm,./augmented_data_512/frames/move_object/flip_189298_input.npy,./augmented_data_512/frames/move_object/flip_189298_target.npy,Pushing [something] so it spins,pushing lamp shade so it spins,['lamp shade'],512x512
cover_object,102602,extracted_videos/20bn-something-something-v2/102602.webm,./augmented_data_512/frames/cover_object/flip_102602_input.npy,./augmented_data_512/frames/cover_object/flip_102602_target.npy,Covering [something] with [something],covering cigarette box with head cap,"['cigarette box', 'head cap']",512x512
move_object,64135,extracted_videos/20bn-something-something-v2/64135.webm,./augmented_data_512/frames/move_object/flip_64135_input.npy,./augmented_data_512/frames/move_object/flip_64135_target.npy,Pushing [something] so that it falls off the table,pushing pencil so that it falls off the table,['pencil'],512x512
cover_object,121377,extracted_videos/20bn-something-something-v2/121377.webm,./augmented_data_512/frames/cover_object/flip_121377_input.npy,./augmented_data_512/frames/cover_object/flip_121377_target.npy,Covering [something] with [something],covering yellow pencil with paper,"['yellow pencil', 'paper']",512x512
drop_object,156670,extracted_videos/20bn-something-something-v2/156670.webm,./augmented_data_512/frames/drop_object/flip_156670_input.npy,./augmented_data_512/frames/drop_object/flip_156670_target.npy,"Lifting [something] up completely, then letting it drop down","lifting hair clip up completely, then letting it drop down",['hair clip'],512x512
cover_object,166171,extracted_videos/20bn-something-something-v2/166171.webm,./augmented_data_512/frames/cover_object/flip_166171_input.npy,./augmented_data_512/frames/cover_object/flip_166171_target.npy,Covering [something] with [something],covering coins with cup,"['coins', 'cup']",512x512
move_object,4373,extracted_videos/20bn-something-something-v2/4373.webm,./augmented_data_512/frames/move_object/flip_4373_input.npy,./augmented_data_512/frames/move_object/flip_4373_target.npy,Moving [something] down,moving pen down,['pen'],512x512
move_object,96688,extracted_videos/20bn-something-something-v2/96688.webm,./augmented_data_512/frames/move_object/flip_96688_input.npy,./augmented_data_512/frames/move_object/flip_96688_target.npy,Pushing [something] from right to left,pushing glasses from left to right,['glasses'],512x512
move_object,209004,extracted_videos/20bn-something-something-v2/209004.webm,./augmented_data_512/frames/move_object/flip_209004_input.npy,./augmented_data_512/frames/move_object/flip_209004_target.npy,Pulling [something] from right to left,pulling flashdisk from left to right,['flashdisk'],512x512
move_object,32178,extracted_videos/20bn-something-something-v2/32178.webm,./augmented_data_512/frames/move_object/flip_32178_input.npy,./augmented_data_512/frames/move_object/flip_32178_target.npy,Moving [something] up,moving ruler up,['ruler'],512x512
cover_object,195080,extracted_videos/20bn-something-something-v2/195080.webm,./augmented_data_512/frames/cover_object/flip_195080_input.npy,./augmented_data_512/frames/cover_object/flip_195080_target.npy,Covering [something] with [something],covering color pencils with paper,"['color pencils', 'paper']",512x512
move_object,150572,extracted_videos/20bn-something-something-v2/150572.webm,./augmented_data_512/frames/move_object/flip_150572_input.npy,./augmented_data_512/frames/move_object/flip_150572_target.npy,Moving [something] across a surface until it falls down,moving charger across a surface until it falls down,['charger'],512x512
move_object,62653,extracted_videos/20bn-something-something-v2/62653.webm,./augmented_data_512/frames/move_object/flip_62653_input.npy,./augmented_data_512/frames/move_object/flip_62653_target.npy,Moving [something] down,moving a spinner down,['a spinner'],512x512
move_object,189184,extracted_videos/20bn-something-something-v2/189184.webm,./augmented_data_512/frames/move_object/flip_189184_input.npy,./augmented_data_512/frames/move_object/flip_189184_target.npy,Pushing [something] so that it almost falls off but doesn't,pushing a dust cleaner so that it almost falls off but doesn't,['a dust cleaner'],512x512
move_object,162588,extracted_videos/20bn-something-something-v2/162588.webm,./augmented_data_512/frames/move_object/flip_162588_input.npy,./augmented_data_512/frames/move_object/flip_162588_target.npy,Pulling two ends of [something] so that it gets stretched,pulling two ends of a straw so that it gets stretched,['a straw'],512x512
cover_object,92619,extracted_videos/20bn-something-something-v2/92619.webm,./augmented_data_512/frames/cover_object/flip_92619_input.npy,./augmented_data_512/frames/cover_object/flip_92619_target.npy,Uncovering [something],uncovering glass,['glass'],512x512
drop_object,199461,extracted_videos/20bn-something-something-v2/199461.webm,./augmented_data_512/frames/drop_object/flip_199461_input.npy,./augmented_data_512/frames/drop_object/flip_199461_target.npy,"Lifting [something] up completely, then letting it drop down","lifting wallet up completely, then letting it drop down",['wallet'],512x512
drop_object,32357,extracted_videos/20bn-something-something-v2/32357.webm,./augmented_data_512/frames/drop_object/flip_32357_input.npy,./augmented_data_512/frames/drop_object/flip_32357_target.npy,Dropping [something] onto [something],dropping hair clipper onto a bed,"['hair clipper', 'a bed']",512x512
drop_object,46530,extracted_videos/20bn-something-something-v2/46530.webm,./augmented_data_512/frames/drop_object/flip_46530_input.npy,./augmented_data_512/frames/drop_object/flip_46530_target.npy,Dropping [something] in front of [something],dropping ball in front of cup,"['ball', 'cup']",512x512
drop_object,203854,extracted_videos/20bn-something-something-v2/203854.webm,./augmented_data_512/frames/drop_object/flip_203854_input.npy,./augmented_data_512/frames/drop_object/flip_203854_target.npy,Dropping [something] into [something],dropping hand salve into bowl,"['hand salve', 'bowl']",512x512
move_object,140832,extracted_videos/20bn-something-something-v2/140832.webm,./augmented_data_512/frames/move_object/flip_140832_input.npy,./augmented_data_512/frames/move_object/flip_140832_target.npy,Pushing [something] so that it almost falls off but doesn't,pushing powerbank so that it almost falls off but doesn't,['powerbank'],512x512
cover_object,190004,extracted_videos/20bn-something-something-v2/190004.webm,./augmented_data_512/frames/cover_object/flip_190004_input.npy,./augmented_data_512/frames/cover_object/flip_190004_target.npy,Uncovering [something],uncovering garlic,['garlic'],512x512
move_object,108591,extracted_videos/20bn-something-something-v2/108591.webm,./augmented_data_512/frames/move_object/flip_108591_input.npy,./augmented_data_512/frames/move_object/flip_108591_target.npy,Moving [something] and [something] closer to each other,moving notebook and headphones closer to each other,"['notebook', 'headphones']",512x512
drop_object,14818,extracted_videos/20bn-something-something-v2/14818.webm,./augmented_data_512/frames/drop_object/flip_14818_input.npy,./augmented_data_512/frames/drop_object/flip_14818_target.npy,"Lifting [something] up completely, then letting it drop down","lifting pen up completely, then letting it drop down",['pen'],512x512
move_object,208280,extracted_videos/20bn-something-something-v2/208280.webm,./augmented_data_512/frames/move_object/flip_208280_input.npy,./augmented_data_512/frames/move_object/flip_208280_target.npy,Moving [something] and [something] away from each other,moving deodorant and pouch case away from each other,"['deodorant', 'pouch case']",512x512
move_object,49028,extracted_videos/20bn-something-something-v2/49028.webm,./augmented_data_512/frames/move_object/flip_49028_input.npy,./augmented_data_512/frames/move_object/flip_49028_target.npy,Pushing [something] so that it falls off the table,pushing spray bottle so that it falls off the table,['spray bottle'],512x512
cover_object,39853,extracted_videos/20bn-something-something-v2/39853.webm,./augmented_data_512/frames/cover_object/flip_39853_input.npy,./augmented_data_512/frames/cover_object/flip_39853_target.npy,Covering [something] with [something],covering disk case with cloth,"['disk case', 'cloth']",512x512
drop_object,215235,extracted_videos/20bn-something-something-v2/215235.webm,./augmented_data_512/frames/drop_object/flip_215235_input.npy,./augmented_data_512/frames/drop_object/flip_215235_target.npy,[Something] falling like a feather or paper,paper falling like a feather or paper,['paper'],512x512
drop_object,16894,extracted_videos/20bn-something-something-v2/16894.webm,./augmented_data_512/frames/drop_object/flip_16894_input.npy,./augmented_data_512/frames/drop_object/flip_16894_target.npy,"Lifting [something] up completely, then letting it drop down","lifting neck pillow up completely, then letting it drop down",['neck pillow'],512x512
move_object,20296,extracted_videos/20bn-something-something-v2/20296.webm,./augmented_data_512/frames/move_object/flip_20296_input.npy,./augmented_data_512/frames/move_object/flip_20296_target.npy,Pulling [something] from left to right,pulling plastic tub from right to left,['plastic tub'],512x512
drop_object,100688,extracted_videos/20bn-something-something-v2/100688.webm,./augmented_data_512/frames/drop_object/flip_100688_input.npy,./augmented_data_512/frames/drop_object/flip_100688_target.npy,Dropping [something] next to [something],dropping ear phones next to spoon,"['ear phones', 'spoon']",512x512
move_object,190973,extracted_videos/20bn-something-something-v2/190973.webm,./augmented_data_512/frames/move_object/flip_190973_input.npy,./augmented_data_512/frames/move_object/flip_190973_target.npy,Pushing [something] so that it slightly moves,pushing candle so that it slightly moves,['candle'],512x512
move_object,11964,extracted_videos/20bn-something-something-v2/11964.webm,./augmented_data_512/frames/move_object/flip_11964_input.npy,./augmented_data_512/frames/move_object/flip_11964_target.npy,Pushing [something] so that it falls off the table,pushing patch embroidery so that it falls off the table,['patch embroidery'],512x512
move_object,177420,extracted_videos/20bn-something-something-v2/177420.webm,./augmented_data_512/frames/move_object/flip_177420_input.npy,./augmented_data_512/frames/move_object/flip_177420_target.npy,Moving [something] up,moving color pencils up,['color pencils'],512x512
move_object,144613,extracted_videos/20bn-something-something-v2/144613.webm,./augmented_data_512/frames/move_object/flip_144613_input.npy,./augmented_data_512/frames/move_object/flip_144613_target.npy,Pulling [something] from behind of [something],pulling a battery from behind of eraser,"['a battery', 'eraser']",512x512
drop_object,184937,extracted_videos/20bn-something-something-v2/184937.webm,./augmented_data_512/frames/drop_object/flip_184937_input.npy,./augmented_data_512/frames/drop_object/flip_184937_target.npy,"Lifting [something] up completely, then letting it drop down","lifting pencil up completely, then letting it drop down",['pencil'],512x512
move_object,69995,extracted_videos/20bn-something-something-v2/69995.webm,./augmented_data_512/frames/move_object/flip_69995_input.npy,./augmented_data_512/frames/move_object/flip_69995_target.npy,Touching (without moving) [part] of [something],touching (without moving) on button of cpu,"['on button', 'cpu']",512x512
cover_object,170116,extracted_videos/20bn-something-something-v2/170116.webm,./augmented_data_512/frames/cover_object/flip_170116_input.npy,./augmented_data_512/frames/cover_object/flip_170116_target.npy,Showing [something] on top of [something],showing shoe on top of soda can,"['shoe', 'soda can']",512x512
move_object,205781,extracted_videos/20bn-something-something-v2/205781.webm,./augmented_data_512/frames/move_object/flip_205781_input.npy,./augmented_data_512/frames/move_object/flip_205781_target.npy,Pulling two ends of [something] but nothing happens,pulling two ends of comb but nothing happens,['comb'],512x512
cover_object,160055,extracted_videos/20bn-something-something-v2/160055.webm,./augmented_data_512/frames/cover_object/flip_160055_input.npy,./augmented_data_512/frames/cover_object/flip_160055_target.npy,Covering [something] with [something],covering dough with tissue,"['dough', 'tissue']",512x512
move_object,161174,extracted_videos/20bn-something-something-v2/161174.webm,./augmented_data_512/frames/move_object/flip_161174_input.npy,./augmented_data_512/frames/move_object/flip_161174_target.npy,Moving [something] and [something] away from each other,moving tape and tape away from each other,"['tape', 'tape']",512x512
cover_object,219125,extracted_videos/20bn-something-something-v2/219125.webm,./augmented_data_512/frames/cover_object/flip_219125_input.npy,./augmented_data_512/frames/cover_object/flip_219125_target.npy,Covering [something] with [something],covering white pencil with paper,"['white pencil', 'paper']",512x512
move_object,3486,extracted_videos/20bn-something-something-v2/3486.webm,./augmented_data_512/frames/move_object/flip_3486_input.npy,./augmented_data_512/frames/move_object/flip_3486_target.npy,Moving [something] down,moving hat down,['hat'],512x512
cover_object,85561,extracted_videos/20bn-something-something-v2/85561.webm,./augmented_data_512/frames/cover_object/flip_85561_input.npy,./augmented_data_512/frames/cover_object/flip_85561_target.npy,Uncovering [something],uncovering pencil,['pencil'],512x512
drop_object,177233,extracted_videos/20bn-something-something-v2/177233.webm,./augmented_data_512/frames/drop_object/flip_177233_input.npy,./augmented_data_512/frames/drop_object/flip_177233_target.npy,Dropping [something] in front of [something],dropping red cup in front of rag,"['red cup', 'rag']",512x512
move_object,30065,extracted_videos/20bn-something-something-v2/30065.webm,./augmented_data_512/frames/move_object/flip_30065_input.npy,./augmented_data_512/frames/move_object/flip_30065_target.npy,Moving [something] towards the camera,moving board duster towards the camera,['board duster'],512x512
drop_object,208073,extracted_videos/20bn-something-something-v2/208073.webm,./augmented_data_512/frames/drop_object/flip_208073_input.npy,./augmented_data_512/frames/drop_object/flip_208073_target.npy,[Something] falling like a rock,wallet falling like a rock,['wallet'],512x512
cover_object,87470,extracted_videos/20bn-something-something-v2/87470.webm,./augmented_data_512/frames/cover_object/flip_87470_input.npy,./augmented_data_512/frames/cover_object/flip_87470_target.npy,Uncovering [something],uncovering pencil,['pencil'],512x512
drop_object,151259,extracted_videos/20bn-something-something-v2/151259.webm,./augmented_data_512/frames/drop_object/flip_151259_input.npy,./augmented_data_512/frames/drop_object/flip_151259_target.npy,Dropping [something] into [something],dropping pen cap into wood box,"['pen cap', 'wood box']",512x512
drop_object,172986,extracted_videos/20bn-something-something-v2/172986.webm,./augmented_data_512/frames/drop_object/flip_172986_input.npy,./augmented_data_512/frames/drop_object/flip_172986_target.npy,[Something] falling like a feather or paper,paper falling like a feather or paper,['paper'],512x512
cover_object,108823,extracted_videos/20bn-something-something-v2/108823.webm,./augmented_data_512/frames/cover_object/flip_108823_input.npy,./augmented_data_512/frames/cover_object/flip_108823_target.npy,Showing [something] on top of [something],showing box on top of bottle,"['box', 'bottle']",512x512
drop_object,56317,extracted_videos/20bn-something-something-v2/56317.webm,./augmented_data_512/frames/drop_object/flip_56317_input.npy,./augmented_data_512/frames/drop_object/flip_56317_target.npy,Dropping [something] onto [something],dropping a thermometer onto a folder,"['a thermometer', 'a folder']",512x512
drop_object,114168,extracted_videos/20bn-something-something-v2/114168.webm,./augmented_data_512/frames/drop_object/flip_114168_input.npy,./augmented_data_512/frames/drop_object/flip_114168_target.npy,"Lifting [something] up completely, then letting it drop down","lifting toothpaste up completely, then letting it drop down",['toothpaste'],512x512
cover_object,81897,extracted_videos/20bn-something-something-v2/81897.webm,./augmented_data_512/frames/cover_object/flip_81897_input.npy,./augmented_data_512/frames/cover_object/flip_81897_target.npy,Uncovering [something],uncovering wrist watch,['wrist watch'],512x512
drop_object,210704,extracted_videos/20bn-something-something-v2/210704.webm,./augmented_data_512/frames/drop_object/flip_210704_input.npy,./augmented_data_512/frames/drop_object/flip_210704_target.npy,[Something] falling like a rock,tube falling like a rock,['tube'],512x512
drop_object,95532,extracted_videos/20bn-something-something-v2/95532.webm,./augmented_data_512/frames/drop_object/flip_95532_input.npy,./augmented_data_512/frames/drop_object/flip_95532_target.npy,[Something] falling like a rock,rubber case falling like a rock,['rubber case'],512x512
drop_object,100036,extracted_videos/20bn-something-something-v2/100036.webm,./augmented_data_512/frames/drop_object/flip_100036_input.npy,./augmented_data_512/frames/drop_object/flip_100036_target.npy,Dropping [something] onto [something],dropping underwear onto office chair,"['underwear', 'office chair']",512x512
cover_object,77748,extracted_videos/20bn-something-something-v2/77748.webm,./augmented_data_512/frames/cover_object/flip_77748_input.npy,./augmented_data_512/frames/cover_object/flip_77748_target.npy,Covering [something] with [something],covering a needle with a towel,"['a needle', 'a towel']",512x512
cover_object,208539,extracted_videos/20bn-something-something-v2/208539.webm,./augmented_data_512/frames/cover_object/flip_208539_input.npy,./augmented_data_512/frames/cover_object/flip_208539_target.npy,Covering [something] with [something],covering pen with diary,"['pen', 'diary']",512x512
